DMU,Month,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Hour0,Hour1,Hour2,Hour3,Hour4,Hour5,Hour6,Hour7,Hour8,Hour9,Hour10,Hour11,Hour12,Hour13,Hour14,Hour15,Hour16,Hour17,Hour18,Hour19,Hour20,Hour21,Hour22,Hour23,Authors,Topics,Asent_Sentiment,Textblob_Sentiment,Textblob_Subjectivity,Engagement,Total_Reach,Organic_Reach,Paid_Reach,Viral_Reach,Engaged_Users,Engaged_Page_Fans,Other_Engaged_Users,Fan_Reach,Consumptions,Link_Clicks,Photo_Views,Video_Plays,Other_Clicks,Total_Engagement,Likes,Comments,Shares,Total_Impressions,Organic_Impressions,Paid_Impressions,Viral_Impressions,Stories,Story_Likes,Story_Comments,Story_Shares
4037,6,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,tricia romano,life,1000,1000,600,3,11236,8340,0,2988,305,225,80,8332,292,179,0,0,80,87,64,7,16,17832,12660,0,5172,102,74,12,16
4038,6,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,"joan lowy, justin pritchard",business,235,1000,0,4,13024,12344,0,671,387,370,17,12272,380,237,0,0,101,87,74,3,10,23288,22194,0,1094,93,78,5,10
4039,6,0,0,0,0,0,0,1051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,jayson jenks,sports,1051,1200,500,8,47408,36032,0,11740,2847,1842,1005,36048,3557,2409,0,0,773,122,97,6,19,87459,66259,0,21200,173,129,25,19
4040,6,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,gene balk / fyi guy,seattle-news,1000,1000,0,6,26360,17560,0,8652,1130,747,383,17648,1174,521,0,0,526,283,178,66,39,40936,25409,0,15527,422,251,130,41
4041,6,0,0,0,0,0,0,1147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1133,0,0,0,0,0,0,0,0,mike lindblom,transportation,1147,1133,341,2,7568,7328,0,203,118,114,4,7256,121,82,0,0,27,13,13,0,0,11998,11673,0,325,16,14,0,2
4042,6,0,0,0,0,0,0,1648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,0,0,0,0,0,0,0,0,0,the associated press,nation-world,1648,1300,200,4,27904,25168,0,2902,856,767,89,25072,843,580,0,0,189,184,138,22,24,46718,41955,0,4763,207,155,27,25
4043,6,0,0,0,0,0,0,1000,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,the associated press,sports,1000,800,400,3,19512,16440,0,3140,514,408,106,16304,239,102,0,0,110,325,296,5,24,35532,30661,0,4871,352,319,8,25
4044,6,0,0,0,0,0,0,1875,0,1275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,julie pace,nation-world,1875,1275,875,7,35152,23648,0,11080,1834,1292,542,23424,1893,759,0,0,653,697,616,38,43,56965,39793,0,17172,803,662,96,45
4045,6,0,0,0,0,0,0,1140,1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,becky bohrer,seattle-news,1140,1325,700,5,19752,18816,0,990,729,689,40,18664,888,522,1,0,274,49,28,7,14,34545,32804,0,1741,54,30,9,15
4046,6,0,0,0,0,0,0,1134,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ciscoe morris,life,1134,1300,500,3,8296,8032,0,271,205,193,12,7836,205,135,0,0,42,38,23,0,15,14998,14573,0,425,48,28,5,15
4047,6,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,sean axmaker,entertainment,1000,1200,200,2,3968,3912,0,50,46,46,0,3710,38,10,0,0,19,23,17,5,1,7737,7644,0,93,23,17,5,1
4048,6,0,0,0,0,0,1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1254,0,the seattle times editorial board,opinion,1605,1254,654,4,16408,14536,0,1893,553,466,87,14320,396,69,0,0,219,287,255,17,15,29928,26923,0,3005,327,278,34,15
4049,6,0,0,0,0,0,1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,0,0,"joan lowy, justin pritchard",nation-world,1205,1400,400,4,12300,11444,0,908,391,309,82,11228,429,199,0,0,186,52,38,7,7,23309,21332,0,1977,84,66,11,7
4050,6,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,0,0,kristin jackson,life,1000,1250,333,2,4774,4544,0,254,112,102,10,4360,59,36,0,0,19,64,56,0,8,8954,8487,0,467,72,65,0,7
4051,6,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,tricia romano,life,1000,1000,0,5,24408,21808,0,2596,937,873,64,21680,1028,736,0,0,192,112,93,6,13,44014,39707,0,4307,126,99,12,15
4053,6,0,0,0,0,0,1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,0,0,0,nicole brodeur,entertainment,1160,1300,450,2,8852,8688,0,165,167,160,7,8532,171,100,0,0,51,27,24,0,3,16312,16043,0,269,30,27,0,3
4054,6,0,0,0,0,0,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066,0,0,0,christine clarridge,crime,816,1066,266,12,58368,49984,0,7704,5070,4248,822,49952,7125,3590,0,0,2398,119,70,31,18,104410,90663,0,13747,201,87,95,19
4055,6,0,0,0,0,0,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,john hartl,entertainment,638,1000,0,2,4814,4792,0,21,85,85,0,4666,72,51,0,0,12,23,23,0,0,9334,9308,0,26,23,23,0,0
4056,6,0,0,0,0,0,1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0,0,0,seattle times staff,crime,1035,900,25,7,29472,24144,0,5134,1624,1365,259,24080,1903,715,0,0,969,172,77,6,89,50689,41514,0,9175,207,90,26,91
4057,6,0,0,0,0,0,898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,seattle times staff,entertainment,898,1000,0,7,61376,37728,1408,21320,3364,2532,832,37952,3135,2192,0,0,578,1030,719,32,279,104639,67079,1726,35834,1218,862,74,282
4058,6,0,0,0,0,0,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,gene balk / fyi guy,seattle-news,1060,600,700,5,67680,34880,0,33632,2766,1683,1083,35392,2790,920,0,0,1357,860,486,122,252,122819,61547,0,61272,1432,795,387,250
4059,6,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,danielle weatherby,opinion,1000,1000,0,4,4064,3974,0,85,124,122,2,3856,99,27,0,0,61,44,41,2,1,7154,7027,0,127,45,41,3,1
4060,6,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,anne m. peterson,sports,1000,1000,0,2,7980,7816,0,170,156,151,5,7676,144,57,0,0,63,45,44,0,1,14921,14608,0,313,48,45,2,1
4061,6,0,0,0,0,0,1147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1068,0,0,0,0,0,caitlin moran,education-lab,1147,1068,250,1,2579,2442,0,139,31,30,1,2382,21,6,0,0,10,16,15,0,1,4764,4544,0,220,16,15,0,1
4062,6,0,0,0,0,0,1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1395,0,0,0,0,0,0,"evan bush, bob young",seattle-news,1835,1395,666,4,15096,7728,0,7504,677,379,298,8192,351,105,0,0,172,302,279,7,16,23174,10115,0,13059,506,436,53,17
4063,6,0,0,0,0,0,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1375,0,0,0,0,0,0,"evan bush, bob young",seattle-news,1150,1375,375,7,29232,18624,0,10284,1683,1325,358,18912,1137,232,0,0,538,1008,956,29,23,47482,32805,0,14677,1113,992,98,23
4064,6,0,0,0,0,0,1285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,seattle times staff,seattle-news,1285,1000,0,6,6952,6840,0,97,286,284,2,6704,360,68,0,0,216,29,25,4,0,13075,12947,0,128,30,25,5,0
4065,6,0,0,0,0,0,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212,0,0,0,0,0,0,0,olympia snowe,opinion,1680,1212,318,2,5230,5138,0,93,73,72,1,5028,63,30,0,0,27,23,18,1,4,9700,9556,0,144,29,19,6,4
4066,6,0,0,0,0,0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,erik lacitis,seattle-news,341,1000,0,4,19464,15520,0,3946,599,432,167,15576,588,283,0,0,217,182,145,8,29,35016,28070,0,6946,245,190,25,30
4067,6,0,0,0,0,0,898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123,0,0,0,0,0,0,0,0,jennifer sullivan,crime,898,1123,567,5,11204,9500,0,1757,352,285,67,9472,413,97,0,0,192,123,87,13,23,20489,17666,0,2823,173,107,43,23
4068,6,0,0,0,0,0,956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922,0,0,0,0,0,0,0,0,claudia rowe,education,956,922,194,4,17632,15552,0,2036,448,383,65,15768,450,110,0,0,232,192,155,9,28,30930,27541,0,3389,228,171,28,29
4069,6,0,0,0,0,0,1220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492,0,0,0,0,0,0,0,0,ron judd,pacific-nw-magazine,1220,1492,567,3,23072,17336,0,5724,568,476,92,17376,480,186,0,0,215,246,193,11,42,40240,30428,0,9812,298,220,35,43
4070,6,0,0,0,0,0,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583,0,0,0,0,0,0,0,0,0,the associated press,seattle-news,506,583,500,6,19488,18112,0,1405,737,669,68,17976,978,388,0,0,401,111,52,50,9,33231,31048,0,2183,126,53,64,9
4071,6,0,0,0,0,0,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,0,0,0,0,0,0,0,0,0,"david g. savage, timothy m. phelps",nation-world,901,566,600,5,70304,24768,22105,24200,3102,1566,1536,25568,2134,720,0,0,910,1349,1224,38,87,101388,41865,22105,37418,1998,1677,227,94
4072,6,0,0,0,0,0,1000,0,0,0,0,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ángel gonzález,business,1000,940,341,5,32448,29552,0,3150,1388,1206,182,29376,1540,1116,0,0,331,97,69,1,27,55632,50685,0,4947,120,87,5,28
4073,6,0,0,0,0,0,1229,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mike lindblom,transportation,1229,1000,500,2,19576,16592,0,2738,396,318,78,16504,421,292,0,0,92,37,19,0,18,35481,30258,0,5223,46,24,4,18
4074,6,0,0,0,0,0,598,0,0,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paige cornwell,nation-world,598,1400,400,8,42288,36784,0,5198,2745,2509,236,36672,3314,2061,0,0,928,108,67,9,32,75686,66558,0,9128,153,80,40,33
4077,6,0,0,0,0,0,1226,0,1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,owen r. smith,entertainment,1226,1116,335,3,9500,8924,0,661,247,224,23,8756,251,88,0,0,120,73,51,12,10,16895,15848,0,1047,84,57,17,10
4078,6,0,0,0,0,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,the associated press,seattle-news,1190,1000,66,6,27184,22464,0,4656,1221,1072,149,22320,1421,745,0,0,411,236,151,23,62,47031,38933,0,8098,348,181,105,62
4079,6,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,jack broom,weather,1000,1000,0,4,46128,24496,0,21824,1349,844,505,24768,1251,335,2,0,633,583,332,32,219,81243,42433,0,38810,853,449,180,224
4080,6,0,0,0,0,1474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1193,0,moira macdonald,life,1474,1193,652,3,9684,8832,0,918,273,228,45,8640,244,164,0,0,52,76,67,1,8,18111,16240,0,1871,86,74,4,8
4081,6,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,0,0,"dan levin, crystal tse",nation-world,1000,1350,550,5,20184,18928,0,1444,842,794,48,18808,1025,577,0,0,340,56,31,8,17,35986,33514,0,2472,78,38,22,18
4082,6,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0,0,bethany jean clement,life,1000,1184,438,3,6248,5740,0,536,138,122,16,5672,132,77,0,0,32,31,23,2,6,11830,10889,0,941,44,32,6,6
4083,6,0,0,0,0,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937,0,0,matt pentz,sports,636,937,340,4,18616,17160,0,1323,606,527,79,16704,777,206,0,0,409,50,20,22,8,33111,30820,0,2291,79,26,45,8
4084,6,0,0,0,0,1229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,soren andersen,entertainment,1229,1800,900,2,3678,3642,0,36,54,54,0,3520,64,24,0,0,26,16,11,3,2,6671,6612,0,59,16,11,3,2
4085,6,0,0,0,0,1202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,983,0,0,0,leah todd,education,1202,983,266,3,6576,6480,0,119,144,138,6,6384,155,80,0,0,61,16,11,4,1,12319,12119,0,200,18,12,5,1
4086,6,0,0,0,0,1169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,tricia romano,entertainment,1169,1000,0,4,13136,12624,0,694,485,465,20,12616,525,329,0,0,138,59,46,3,10,23324,22169,0,1155,75,54,11,10
4087,6,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1188,0,0,0,0,providence cicero,life,1000,1188,322,4,26192,21032,0,5312,782,630,152,21016,726,342,0,0,287,272,208,16,48,45902,36428,0,9474,351,258,46,47
4088,6,0,0,0,0,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,beena raghavendran,seattle-news,1400,1000,0,2,5620,5464,0,166,118,116,2,5362,67,35,0,0,23,66,60,1,5,9941,9710,0,231,68,62,1,5
4089,6,0,0,0,0,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,adam jude,sports,761,750,450,3,4504,4486,0,29,80,79,1,4380,102,23,0,0,51,22,14,7,1,8051,8013,0,38,22,14,7,1
4090,6,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,colin diltz,photo-video,1000,1000,0,6,58208,34336,0,23248,2864,1913,951,34720,2121,1170,2,0,534,1547,1223,29,295,97833,57969,0,39864,1950,1572,82,296
4091,6,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,0,0,0,0,0,0,seattle times staff,entertainment,1000,1250,850,3,24872,18840,0,5884,621,487,134,18912,492,309,0,0,125,261,189,5,67,42603,32434,0,10169,317,232,16,69
4092,6,0,0,0,0,1184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,gene balk / fyi guy,seattle-news,1184,1500,900,7,57664,32384,4655,19728,2864,1743,1121,33216,3528,1642,0,0,1218,412,273,54,85,94240,55249,4655,34336,628,374,166,88
4093,6,0,0,0,0,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1225,0,0,0,0,0,0,0,the seattle times editorial board,opinion,681,1225,644,6,15264,12688,0,2669,664,537,127,12712,626,131,0,0,253,366,300,30,36,27758,23454,0,4304,465,336,92,37
4094,6,0,0,0,0,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1466,0,0,0,0,0,0,0,katherine long,education,1415,1466,533,3,8892,6632,0,2395,258,189,69,6956,159,63,0,0,76,131,118,1,12,16240,12146,0,4094,164,146,6,12
4095,6,0,0,0,0,974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,0,0,0,0,0,0,0,0,mike carter,crime,974,950,400,4,12776,12624,0,150,354,345,9,12496,442,239,0,0,155,20,9,6,5,22356,22092,0,264,27,12,9,6
4096,6,0,0,0,0,1458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,0,0,0,0,0,0,0,0,coral garnick,business,1458,1350,650,6,55008,31680,448,22808,2638,1795,843,32608,3007,1958,0,0,706,376,272,15,89,96526,54611,577,41338,520,362,65,93
4097,6,0,0,0,0,1557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,mark sherman,nation-world,1557,1000,0,3,16336,13584,0,2781,389,324,65,13744,298,90,0,0,148,163,143,6,14,27875,23087,0,4788,196,163,18,15
4098,6,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,jack broom,seattle-news,1000,1000,0,5,35584,24448,0,11120,1376,1016,360,24496,1541,692,0,0,561,326,175,34,117,61379,40540,0,20839,580,259,202,119
4099,6,0,0,0,0,1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1174,0,0,0,0,0,0,0,0,0,0,letters editor,opinion,1136,1174,398,5,24760,19600,0,5032,761,573,188,19544,938,152,0,0,472,276,185,58,33,40098,32285,0,7813,447,208,205,34
4100,6,0,0,0,0,1399,0,0,0,0,1477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tan vinh,life,1399,1477,611,5,31424,20960,0,11516,1241,949,292,21040,1156,616,0,0,326,539,306,11,222,55819,36404,0,19415,681,413,42,226
4101,6,0,0,0,0,1000,0,0,0,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alan berner,seattle-news,1000,1350,650,6,56320,30592,0,26960,2602,1516,1086,30688,2159,966,1,0,834,1220,828,46,346,98012,53053,0,44959,1770,1130,287,353
4102,6,0,0,0,0,1592,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tan vinh,life,1592,1800,1000,3,15856,13000,0,2881,441,375,66,12888,369,202,0,0,126,178,125,18,35,27177,22561,0,4616,221,152,33,36
4103,6,0,0,0,0,1571,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,katie g. cotterill,life,1571,2000,1000,2,15056,14480,0,582,267,252,15,14312,224,164,0,0,41,83,74,1,8,27470,26394,0,1076,92,77,7,8
4104,6,0,0,0,1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,sanjay bhatt,business,1208,1000,0,10,78336,48864,407,29648,5652,4208,1444,49440,7087,4558,0,0,1856,427,279,58,90,136684,88258,407,48019,553,356,105,92
4105,6,0,0,0,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,julie johnsson,business,726,1000,0,2,14312,13864,0,527,253,248,5,13712,303,121,0,0,126,41,29,2,10,26150,25198,0,952,46,33,2,11
4106,6,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,seth borenstein,nation-world,1000,1000,0,3,8252,7816,0,453,217,208,9,7652,222,84,0,0,101,66,48,6,12,14630,13951,0,679,91,54,25,12
4107,6,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1168,0,jim fitzgerald,business,1000,1168,427,4,22768,20240,0,2689,708,584,124,20288,758,306,0,0,341,130,98,15,17,40561,36058,0,4503,159,108,32,19
4108,6,0,0,0,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0,0,scott shane,nation-world,592,900,380,7,60352,29440,3360,25896,2934,1615,1319,29792,3552,815,0,0,1657,908,553,144,211,97422,51017,3636,42769,1305,703,387,215
4109,6,0,0,0,1249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1333,0,0,the associated press,nation-world,1249,1333,333,4,13432,12448,0,1069,405,371,34,12312,403,265,0,0,103,96,65,1,30,23398,21587,0,1811,101,69,2,30
4110,6,0,0,0,1612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,madeline mckenzie,entertainment,1612,1200,500,6,22808,16072,0,6944,966,752,214,15984,899,305,0,0,347,420,349,16,55,38753,28074,0,10679,525,418,52,55
4111,6,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,0,0,0,gillian g. gaar,entertainment,1000,1600,1000,2,5498,5446,0,52,93,93,0,5324,87,36,0,0,47,22,17,0,5,9748,9653,0,95,24,17,2,5
4112,6,0,0,0,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125,0,0,0,jonel aleccia,health,681,1125,250,2,6116,5936,0,216,86,84,2,5804,59,36,0,0,18,35,28,0,7,10652,10293,0,359,36,29,0,7
4113,6,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,andrew gospe,entertainment,1000,1500,500,2,5560,5516,0,54,96,96,0,5388,93,70,0,0,12,18,18,0,0,9660,9577,0,83,18,18,0,0
4114,6,0,0,0,1220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,0,0,0,0,tyrone beason,life,1220,1700,600,4,15368,12464,0,2898,473,419,54,12336,341,205,0,0,111,222,184,2,36,26293,21393,0,4900,239,193,10,36
4115,6,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,denise lavoie,nation-world,235,500,1000,5,21464,19576,0,1742,753,668,85,19432,918,246,0,0,489,116,58,51,7,36919,34169,0,2750,132,59,66,7
4116,6,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,rebekah denn,life,1000,1000,0,2,4644,4560,0,73,70,68,2,4448,74,38,0,0,18,16,12,1,3,8465,8349,0,116,19,12,4,3
4117,6,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,sandi doughton,science,1000,1000,0,2,2066,1546,0,524,38,23,15,1506,32,12,0,0,10,20,11,0,9,3116,2305,0,811,27,18,1,8
4118,6,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,bob condotta,sports,1000,900,100,3,11236,8764,2048,418,282,191,91,8872,282,199,0,0,57,48,40,3,5,17724,15022,2090,612,48,40,3,5
4119,6,0,0,0,1185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,danielle weatherby,opinion,1185,1000,0,6,8688,7600,379,686,313,266,47,7460,479,56,0,0,217,81,57,19,5,15417,13979,379,1059,138,61,72,5
4120,6,0,0,0,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,0,0,0,0,0,0,0,david koenig,business,638,1300,800,2,14888,14480,0,452,303,290,13,14416,333,143,0,0,161,40,25,4,11,26304,25477,0,827,44,28,5,11
4121,6,0,0,0,969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,claudia rowe,education-lab,969,1000,0,6,42912,29376,0,13552,1831,1108,723,30864,2390,834,0,0,957,331,169,32,130,76628,49781,0,26847,574,328,120,126
4122,6,0,0,0,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,the associated press,seattle-news,618,1000,0,6,41440,23152,0,18520,1964,1277,687,23200,1029,335,1,0,485,1334,1170,25,139,69137,39517,0,29620,1578,1386,52,140
4123,6,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,paige cornwell,life,1000,1000,0,6,19312,18688,0,520,920,874,46,18568,1163,652,0,0,396,19,10,5,4,33462,32511,0,951,29,13,11,5
4124,6,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,0,0,0,0,0,0,0,0,0,ken dilanian,nation-world,1000,950,50,1,3934,3868,0,56,49,48,1,3758,35,9,0,0,25,20,15,2,3,6743,6652,0,91,20,15,2,3
4125,6,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,0,0,0,0,0,0,0,0,danny westneat,seattle-news,400,700,400,8,40400,30224,144,10124,1904,1435,469,30352,2748,1018,1,0,924,302,137,109,56,66309,49487,216,16606,567,188,321,58
4126,6,0,0,0,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823,0,0,0,0,0,0,0,0,0,0,the seattle times editorial board,opinion,659,823,515,6,26136,19672,0,6664,991,695,296,19632,1266,129,0,0,614,390,287,72,31,43556,32972,0,10584,726,329,362,35
4127,6,0,0,0,1476,0,0,0,0,0,0,0,0,1333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sandi doughton,science,1476,1333,466,4,15840,11984,0,3762,443,366,77,12056,302,95,0,0,148,268,221,1,46,26608,20846,0,5762,278,233,2,43
4128,6,0,0,0,841,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,daniel beekman,politics,841,600,600,5,14056,12232,0,1940,446,371,75,12152,528,99,0,0,291,119,80,31,8,24380,21560,0,2820,145,82,55,8
4129,6,0,0,0,1624,0,0,0,0,0,0,0,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anne m. peterson,sports,1624,1250,312,2,6084,6028,0,52,93,87,6,5896,95,46,0,0,39,15,12,0,3,10653,10547,0,106,15,12,0,3
4130,6,0,0,0,1000,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mike lindblom,transportation,1000,1000,0,6,19816,16160,0,3658,791,595,196,16112,1030,204,0,0,602,113,40,55,18,35828,29103,0,6725,208,60,130,18
4131,6,0,0,0,1207,0,0,0,0,0,1225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,seattle times staff,life,1207,1225,425,3,5486,5324,0,152,107,106,1,5194,104,37,0,0,49,39,32,5,2,9665,9477,0,188,44,33,9,2
